job_id,subtime,start_time,finish_time,waiting_time
35712,260738,260738.0,260760.0,0.0
35713,260763,260763.0,260772.0,0.0
35715,260916,260916.0,260937.0,0.0
35717,261043,261043.0,261072.0,0.0
35719,261110,261110.0,261142.0,0.0
35670,257648,261251.0,261310.0,3603.0
35722,261316,261316.0,261391.0,0.0
35723,261415,261415.0,261443.0,0.0
35695,258805,260457.0,261503.0,1652.0
35703,259855,260457.0,261556.0,602.0
35721,261188,261188.0,261572.0,0.0
35724,261451,261451.0,261588.0,0.0
35708,260272,261556.0,261643.0,1284.0
35714,260809,261643.0,261774.0,834.0
35707,260189,261503.0,261972.0,1314.0
35730,261721,261721.0,262095.0,0.0
35716,260967,261774.0,262442.0,807.0
35726,261473,261473.0,262655.0,0.0
35734,262207,262442.0,263114.0,235.0
35720,261173,261972.0,263866.0,799.0
35748,263864,263866.0,263910.0,2.0
35750,264068,264068.0,264098.0,0.0
35751,264106,264106.0,264150.0,0.0
35752,264133,264133.0,264164.0,0.0
35753,264178,264178.0,264214.0,0.0
35749,264023,264023.0,264221.0,0.0
35756,264248,264248.0,264387.0,0.0
35758,264322,264387.0,264414.0,65.0
35755,264218,264248.0,264418.0,30.0
35757,264267,264604.0,264671.0,337.0
35761,264625,264625.0,264723.0,0.0
35731,261735,264850.0,264872.0,3115.0
35760,264604,264801.0,264917.0,197.0
35733,262125,264871.0,264939.0,2746.0
35764,264801,264956.0,264978.0,155.0
35767,264956,264956.0,264978.0,0.0
35768,264983,265031.0,265039.0,48.0
35770,265031,265031.0,265051.0,0.0
35772,265165,265165.0,265185.0,0.0
35771,265106,265165.0,265186.0,59.0
35773,265211,265230.0,265247.0,19.0
35774,265230,265230.0,265252.0,0.0
35775,265284,265355.0,265440.0,71.0
35737,262757,265457.0,265607.0,2700.0
35738,262778,265478.0,265610.0,2700.0
35776,265355,265832.0,265839.0,477.0
35739,262882,263114.0,265935.0,232.0
35745,263767,266467.0,266642.0,2700.0
35791,266648,266648.0,266669.0,0.0
35792,266693,266693.0,266708.0,0.0
35793,266726,266726.0,266741.0,0.0
35794,266776,266776.0,266791.0,0.0
35747,263788,266488.0,266916.0,2700.0
35652,256576,256576.0,267548.0,0.0
35653,256614,256614.0,267550.0,0.0
35754,264208,265935.0,267833.0,1727.0
35780,266128,268977.0,269065.0,2849.0
35781,266277,268977.0,269082.0,2700.0
35785,266458,269159.0,269171.0,2701.0
35788,266514,269214.0,269242.0,2700.0
35789,266529,269229.0,269291.0,2700.0
35778,265832,267548.0,270508.0,1716.0
35816,269627,270508.0,270620.0,881.0
35807,268890,271590.0,271735.0,2700.0
35786,266459,270250.0,271817.0,3791.0
35799,267968,271817.0,271838.0,3849.0
35800,268001,271838.0,271885.0,3837.0
35802,268055,271885.0,271936.0,3830.0
35805,268635,271885.0,271969.0,3250.0
35808,268905,271969.0,272053.0,3064.0
35837,271608,272053.0,272061.0,445.0
35818,269661,272361.0,272458.0,2700.0
35821,269832,272532.0,272605.0,2700.0
35825,270391,272633.0,272683.0,2242.0
35812,269450,272633.0,272723.0,3183.0
35828,270674,272723.0,272774.0,2049.0
35827,270449,272683.0,272777.0,2234.0
35831,270751,272774.0,272874.0,2023.0
35832,271346,272777.0,272888.0,1431.0
35833,271387,272874.0,272945.0,1487.0
35835,271478,272888.0,273095.0,1410.0
35838,271741,272945.0,273184.0,1204.0
35846,272578,273184.0,273312.0,606.0
35842,272018,273095.0,273387.0,1077.0
35847,272637,273387.0,273405.0,750.0
35849,272670,273405.0,273426.0,735.0
35830,270742,273442.0,273462.0,2700.0
35850,272849,273426.0,273582.0,577.0
35845,272246,272246.0,273888.0,0.0
35860,273818,273888.0,273926.0,70.0
35822,270054,273865.0,273935.0,3811.0
35823,270192,273882.0,273961.0,3690.0
35853,273508,273935.0,273990.0,427.0
35851,273009,273582.0,274071.0,573.0
35861,274015,274071.0,274113.0,56.0
35862,274015,274015.0,274135.0,0.0
35865,274192,274192.0,274209.0,0.0
35863,274047,274113.0,274260.0,66.0
35866,274205,274260.0,274270.0,55.0
35868,274237,274270.0,274313.0,33.0
35864,274188,274188.0,274329.0,0.0
35870,274325,274325.0,274348.0,0.0
35867,274225,274225.0,274362.0,0.0
35871,274369,274369.0,274370.0,0.0
35872,274378,274378.0,274398.0,0.0
35873,274451,274451.0,274497.0,0.0
35806,268808,271936.0,274615.0,3128.0
35810,269103,274615.0,274649.0,5512.0
35876,274671,274671.0,274695.0,0.0
35801,268054,272633.0,275317.0,4579.0
35877,274682,275317.0,275356.0,635.0
35880,274826,275317.0,275359.0,491.0
35881,275018,275317.0,275384.0,299.0
35888,275485,275485.0,275523.0,0.0
35890,275634,275634.0,275675.0,0.0
35891,275689,275689.0,275734.0,0.0
35826,270419,274091.0,275765.0,3672.0
35892,275725,275765.0,275803.0,40.0
35894,275764,275764.0,275892.0,0.0
35893,275741,275765.0,275916.0,24.0
35896,275966,275966.0,276007.0,0.0
35879,274797,277497.0,277769.0,2700.0
35885,275234,277934.0,277966.0,2700.0
35903,276671,277966.0,278253.0,1295.0
35908,277152,278253.0,278337.0,1101.0
35889,275544,275544.0,278405.0,0.0
35913,277584,278337.0,278699.0,753.0
35897,276232,279007.0,279044.0,2775.0
35898,276295,279129.0,279169.0,2834.0
35905,277068,279169.0,279190.0,2101.0
35906,277098,279190.0,279253.0,2092.0
35900,276558,279258.0,279296.0,2700.0
35910,277218,279296.0,279337.0,2078.0
35901,276612,279312.0,279345.0,2700.0
35902,276649,279044.0,279353.0,2395.0
35907,277130,279253.0,279359.0,2123.0
35933,279372,279372.0,279375.0,0.0
35914,277658,279353.0,279391.0,1695.0
35915,277710,279359.0,279397.0,1649.0
35917,277891,279397.0,279434.0,1506.0
35916,277791,279391.0,279443.0,1600.0
35921,278541,279434.0,279472.0,893.0
35929,279345,279443.0,279481.0,98.0
35918,277982,279481.0,279529.0,1499.0
35927,279266,279529.0,279558.0,263.0
35912,277562,279337.0,279722.0,1775.0
35936,279695,279722.0,279789.0,27.0
35937,279856,279856.0,279929.0,0.0
35909,277159,279859.0,279995.0,2700.0
35935,279611,279611.0,280107.0,0.0
35938,279934,279934.0,280157.0,0.0
35819,269711,270508.0,281447.0,797.0
35946,280666,281447.0,282555.0,781.0
35947,281146,282555.0,282668.0,1409.0
35836,271581,282695.0,282706.0,11114.0
35904,276787,282695.0,282776.0,5908.0
35858,273798,282706.0,282911.0,8908.0
35940,280228,282928.0,282971.0,2700.0
35875,274536,282911.0,282975.0,8375.0
35919,278115,282776.0,283197.0,4661.0
35911,277429,282975.0,283198.0,5546.0
35923,278686,283198.0,283204.0,4512.0
35922,278594,283197.0,283256.0,4603.0
35924,278693,283198.0,283286.0,4505.0
35926,279222,283256.0,283324.0,4034.0
35930,279349,283324.0,283330.0,3975.0
35928,279295,283286.0,283334.0,3991.0
35931,279357,283330.0,283336.0,3973.0
35943,280436,283336.0,283383.0,2900.0
35952,283325,283383.0,283389.0,58.0
35932,279364,283334.0,283408.0,3970.0
35920,278315,283198.0,283429.0,4883.0
35939,280161,283429.0,283515.0,3268.0
35925,278768,283204.0,283644.0,4436.0
35944,280488,283644.0,283736.0,3156.0
35949,282764,282764.0,283808.0,0.0
35945,280584,283736.0,283848.0,3152.0
35954,283835,283835.0,283943.0,0.0
35955,284026,284026.0,284039.0,0.0
35817,269660,274649.0,285638.0,4989.0
35948,281265,285638.0,285762.0,4373.0
35950,282805,285762.0,285844.0,2957.0
35951,282892,285844.0,285960.0,2952.0
35934,279601,283408.0,286602.0,3807.0
35953,283446,285960.0,287105.0,2514.0
35963,287174,287174.0,287421.0,0.0
35964,287447,287447.0,287539.0,0.0
35965,287546,287546.0,287566.0,0.0
35957,285002,287702.0,287797.0,2700.0
35958,285120,287820.0,287946.0,2700.0
35959,285440,288140.0,288249.0,2700.0
35960,285681,288381.0,288486.0,2700.0
35961,286184,289302.0,289408.0,3118.0
35956,284617,286602.0,289523.0,1985.0
35962,286842,289542.0,289682.0,2700.0
35966,288449,289523.0,289701.0,1074.0
35942,280337,283037.0,290240.0,2700.0
35941,280272,283515.0,290782.0,3243.0
35967,288504,291210.0,291289.0,2706.0
35969,288529,291288.0,291295.0,2759.0
35968,288510,291210.0,291336.0,2700.0
35970,288588,291288.0,291371.0,2700.0
35971,288651,291388.0,291416.0,2737.0
35972,288688,291388.0,291422.0,2700.0
35973,288709,291628.0,291652.0,2919.0
35976,289046,291746.0,291751.0,2700.0
35975,288985,291685.0,291852.0,2700.0
35977,289062,291905.0,291911.0,2843.0
35974,288928,292366.0,292585.0,3438.0
35979,292742,292742.0,292767.0,0.0
35980,292774,292774.0,292880.0,0.0
35981,292783,292783.0,292881.0,0.0
35978,292412,295112.0,295147.0,2700.0
35984,292968,295668.0,295672.0,2700.0
35983,292950,295650.0,295692.0,2700.0
35986,293028,295728.0,295732.0,2700.0
35982,292945,295645.0,295745.0,2700.0
35987,293041,295741.0,295747.0,2700.0
35985,293002,295702.0,295753.0,2700.0
35988,293058,295758.0,295761.0,2700.0
35989,293304,296004.0,296007.0,2700.0
35993,297505,300205.0,300677.0,2700.0
35990,295575,303377.0,304120.0,7802.0
35991,296608,304120.0,304620.0,7512.0
36005,304596,304620.0,304648.0,24.0
35995,298176,304620.0,304684.0,6444.0
35996,298320,304620.0,304743.0,6300.0
35997,298490,304743.0,304815.0,6253.0
36008,304822,304822.0,304832.0,0.0
36006,304653,304815.0,304911.0,162.0
36009,304857,304857.0,304955.0,0.0
35994,298131,304620.0,304993.0,6489.0
35999,298649,304993.0,305045.0,6344.0
36010,305026,305026.0,305125.0,0.0
36011,305178,305178.0,305290.0,0.0
36000,298762,305045.0,305326.0,6283.0
36001,299106,305326.0,305331.0,6220.0
36013,305442,305442.0,305530.0,0.0
35998,298627,304815.0,305675.0,6188.0
36021,306649,309615.0,309703.0,2966.0
36023,306808,309615.0,309710.0,2807.0
36020,306437,309615.0,309722.0,3178.0
36024,307013,309713.0,309803.0,2700.0
35992,297112,304620.0,310805.0,7508.0
36048,311000,311000.0,311121.0,0.0
36044,310240,312940.0,313175.0,2700.0
36045,310504,313204.0,313452.0,2700.0
36047,310785,313485.0,313566.0,2700.0
36063,314076,316776.0,316888.0,2700.0
36002,303302,319588.0,319679.0,16286.0
36094,319490,319679.0,319706.0,189.0
36092,319266,319679.0,319763.0,413.0
36095,319526,319679.0,319776.0,153.0
36091,319096,319679.0,319784.0,583.0
36104,321523,324479.0,324618.0,2956.0
36108,321820,324520.0,324628.0,2700.0
36111,322246,324946.0,325063.0,2700.0
36113,322449,325149.0,325259.0,2700.0
36114,322628,325328.0,325429.0,2700.0
36116,322817,325517.0,325620.0,2700.0
36117,323017,325717.0,325813.0,2700.0
36120,323236,325936.0,326054.0,2700.0
36126,324524,327224.0,327324.0,2700.0
36146,327409,327409.0,327415.0,0.0
36147,327437,327437.0,327450.0,0.0
36131,325894,328615.0,328622.0,2721.0
36134,326279,328622.0,328644.0,2343.0
36139,326599,328644.0,328659.0,2045.0
36141,326658,328659.0,328670.0,2001.0
36142,326988,329688.0,329696.0,2700.0
36143,327007,329707.0,329711.0,2700.0
36132,325915,328615.0,329716.0,2700.0
36003,303397,319679.0,330604.0,16282.0
36165,331014,333714.0,333719.0,2700.0
36182,332680,333719.0,333768.0,1039.0
36166,331068,333768.0,333773.0,2700.0
36192,333380,333768.0,333780.0,388.0
36195,333469,333780.0,333849.0,311.0
36198,333896,333896.0,333909.0,0.0
36194,333457,333773.0,333953.0,316.0
36199,333961,333961.0,333973.0,0.0
36168,331435,334135.0,334146.0,2700.0
36202,334130,334130.0,334149.0,0.0
36169,331521,334221.0,334226.0,2700.0
36170,331551,334251.0,334267.0,2700.0
36206,334266,334267.0,334281.0,1.0
36156,329076,330604.0,334325.0,1528.0
36171,331623,334323.0,334327.0,2700.0
36187,333217,334226.0,334411.0,1009.0
36209,334471,334471.0,334484.0,0.0
36176,331809,334509.0,334528.0,2700.0
36196,333474,334411.0,334545.0,937.0
36208,334378,334545.0,334599.0,167.0
36213,334672,334672.0,334698.0,0.0
36178,332041,334741.0,334746.0,2700.0
36203,334143,334746.0,334995.0,603.0
36216,334774,334995.0,335000.0,221.0
36179,332299,334999.0,335007.0,2700.0
36217,334817,334995.0,335045.0,178.0
36181,332543,334325.0,335228.0,1782.0
36185,333056,335228.0,335259.0,2172.0
36225,335219,335219.0,335266.0,0.0
36186,333125,335259.0,335281.0,2134.0
36129,324685,337981.0,338728.0,13296.0
36145,327355,338728.0,338756.0,11373.0
36148,327512,338756.0,339100.0,11244.0
36154,328184,339100.0,339841.0,10916.0
36205,334203,339841.0,339867.0,5638.0
36190,333334,339841.0,339876.0,6507.0
36207,334270,339867.0,339893.0,5597.0
36212,334657,339893.0,339928.0,5236.0
36215,334714,339928.0,339957.0,5214.0
36232,335836,339957.0,339962.0,4121.0
36242,336689,339957.0,339966.0,3268.0
36233,335899,339957.0,339968.0,4058.0
36231,335717,339957.0,339969.0,4240.0
36227,335400,339957.0,339972.0,4557.0
36253,337569,339957.0,339973.0,2388.0
36243,336917,339957.0,339979.0,3040.0
36237,336089,339957.0,339984.0,3868.0
36276,339600,339966.0,339986.0,366.0
36260,338038,339957.0,339989.0,1919.0
36268,339179,339962.0,339990.0,783.0
36228,335504,339957.0,340003.0,4453.0
36230,335690,339957.0,340003.0,4267.0
36241,336572,339957.0,340005.0,3385.0
36239,336236,339957.0,340018.0,3721.0
36248,337339,339973.0,340026.0,2634.0
36251,337519,339984.0,340026.0,2465.0
36255,337621,339990.0,340086.0,2369.0
36264,338877,340018.0,340092.0,1141.0
36238,336153,339957.0,340097.0,3804.0
36211,334612,339876.0,340098.0,5264.0
36201,334105,339841.0,340128.0,5736.0
36220,334889,340098.0,340138.0,5209.0
36223,334958,340138.0,340366.0,5180.0
36226,335231,340366.0,340511.0,5135.0
36229,335540,340511.0,340638.0,4971.0
36285,340372,340638.0,340649.0,266.0
36284,340339,340638.0,340655.0,299.0
36266,338958,340638.0,340695.0,1680.0
36246,337017,340638.0,340764.0,3621.0
36258,337872,340638.0,340784.0,2766.0
36234,335915,340128.0,340791.0,4213.0
36282,340191,340638.0,340865.0,447.0
36244,336943,340791.0,341046.0,3848.0
36286,340448,340865.0,341093.0,417.0
36274,339397,341046.0,341115.0,1649.0
36235,335948,340638.0,341270.0,4690.0
36277,339652,341115.0,341284.0,1463.0
36293,341235,341235.0,341317.0,0.0
36294,341302,341302.0,341318.0,0.0
36295,341328,341328.0,341338.0,0.0
36259,338000,340638.0,341893.0,2638.0
36299,341935,341935.0,342009.0,0.0
36300,342105,342105.0,342145.0,0.0
36304,342180,342180.0,342193.0,0.0
36303,342178,342178.0,342203.0,0.0
36302,342170,342170.0,342218.0,0.0
36307,342243,342243.0,342296.0,0.0
36306,342231,342231.0,342391.0,0.0
36311,342375,342375.0,342420.0,0.0
36314,342449,342449.0,342456.0,0.0
36312,342440,342440.0,342464.0,0.0
36315,342471,342471.0,342488.0,0.0
36316,342471,342471.0,342684.0,0.0
36318,342498,342498.0,342684.0,0.0
36319,342781,342781.0,342841.0,0.0
36320,342898,342898.0,342946.0,0.0
36183,332799,339841.0,343569.0,7042.0
36331,343500,343569.0,343586.0,69.0
36323,343190,343569.0,343588.0,379.0
36330,343492,343569.0,343596.0,77.0
36326,343309,343569.0,343603.0,260.0
36322,343133,343569.0,343609.0,436.0
36328,343431,343569.0,343613.0,138.0
36245,336960,341046.0,343675.0,4086.0
36333,343545,343569.0,343682.0,24.0
36325,343235,343569.0,343693.0,334.0
36332,343522,343569.0,343702.0,47.0
36324,343213,343569.0,343713.0,356.0
36336,343828,343828.0,343874.0,0.0
36337,343941,343941.0,343988.0,0.0
36339,343957,343957.0,343997.0,0.0
36338,343955,343955.0,344010.0,0.0
36281,339899,343675.0,344113.0,3776.0
36344,344256,344256.0,344281.0,0.0
36345,344317,344317.0,344357.0,0.0
36341,344087,344087.0,344547.0,0.0
36342,344116,344116.0,344549.0,0.0
36347,344733,344733.0,344869.0,0.0
36349,344840,344840.0,344878.0,0.0
36287,340512,344113.0,344901.0,3601.0
36351,344890,344890.0,344908.0,0.0
36350,344886,344886.0,344918.0,0.0
36352,344996,344996.0,345026.0,0.0
36354,345095,345095.0,345119.0,0.0
36355,345097,345097.0,345128.0,0.0
36348,344756,344756.0,345130.0,0.0
36356,345132,345132.0,345255.0,0.0
36357,345157,345157.0,345255.0,0.0
36361,345443,345443.0,345487.0,0.0
36358,345310,345310.0,345507.0,0.0
36364,345549,345549.0,345594.0,0.0
36297,341382,344901.0,345692.0,3519.0
36368,345866,345866.0,345900.0,0.0
36369,345920,345920.0,345938.0,0.0
36252,337536,345738.0,345963.0,8202.0
36370,345981,345981.0,346018.0,0.0
36263,338809,345963.0,346090.0,7154.0
36371,346147,346147.0,346164.0,0.0
36265,338945,346090.0,346211.0,7145.0
36372,346191,346191.0,346211.0,0.0
36373,346263,346263.0,346286.0,0.0
36273,339389,346211.0,346324.0,6822.0
36374,346329,346329.0,346430.0,0.0
36275,339508,346324.0,346432.0,6816.0
36278,339803,346432.0,346469.0,6629.0
36280,339863,346469.0,346508.0,6606.0
36377,346447,346447.0,346550.0,0.0
36378,346453,346550.0,346569.0,97.0
36309,342295,345692.0,346641.0,3397.0
36379,346611,346611.0,346717.0,0.0
36375,346337,346641.0,346755.0,304.0
36380,346641,346755.0,346860.0,114.0
36381,346753,346753.0,346863.0,0.0
36383,346858,346860.0,346957.0,2.0
36384,346957,346957.0,346977.0,0.0
36385,346984,346984.0,347081.0,0.0
36327,343332,346508.0,347102.0,3176.0
36334,343677,347102.0,347236.0,3425.0
36317,342494,346508.0,347744.0,4014.0
36359,345332,345332.0,347931.0,0.0
36343,344127,347236.0,347988.0,3109.0
36387,347226,347931.0,348034.0,705.0
36398,347897,348034.0,348065.0,137.0
36394,347541,348034.0,348068.0,493.0
36401,348098,348098.0,348118.0,0.0
36391,347409,347988.0,348183.0,579.0
36393,347480,348183.0,348797.0,703.0
36335,343806,347236.0,349022.0,3430.0
36396,347759,349022.0,349251.0,1263.0
36410,349203,349251.0,349354.0,48.0
36365,345595,347744.0,349545.0,2149.0
36413,349530,349530.0,349629.0,0.0
36414,349632,349632.0,349649.0,0.0
36399,347941,350763.0,350795.0,2822.0
36397,347848,350763.0,350910.0,2915.0
36423,350541,351095.0,351097.0,554.0
36417,350243,351095.0,351114.0,852.0
36427,351171,351198.0,351223.0,27.0
36430,351386,351386.0,351427.0,0.0
36433,351592,351592.0,351614.0,0.0
36404,348850,351571.0,351735.0,2721.0
36411,349309,352009.0,352027.0,2700.0
36441,351971,352035.0,352069.0,64.0
36437,351856,351856.0,352084.0,0.0
36444,352114,352115.0,352157.0,1.0
36445,352115,352115.0,352182.0,0.0
36447,352261,352286.0,352308.0,25.0
36448,352286,352286.0,352448.0,0.0
36452,352505,352505.0,352515.0,0.0
36454,352525,352525.0,352533.0,0.0
36451,352471,352505.0,352536.0,34.0
36453,352506,352525.0,352545.0,19.0
36425,350585,353795.0,353818.0,3210.0
36406,348871,351571.0,353897.0,2700.0
36424,350579,353795.0,354171.0,3216.0
36395,347610,348797.0,354239.0,1187.0
36429,351222,353922.0,354316.0,2700.0
36416,350129,354345.0,354457.0,4216.0
36431,351396,354429.0,354488.0,3033.0
36435,351640,354340.0,354554.0,2700.0
36471,354437,354437.0,354585.0,0.0
36428,351198,354429.0,354598.0,3231.0
36434,351617,354429.0,354602.0,2812.0
36473,354536,354598.0,354666.0,62.0
36469,354042,354171.0,354728.0,129.0
36442,352035,354735.0,354768.0,2700.0
36440,351919,354239.0,354821.0,2320.0
36455,352614,354457.0,354977.0,1843.0
36439,351882,354582.0,354985.0,2700.0
36476,354776,354821.0,355010.0,45.0
36478,354838,354977.0,355059.0,139.0
36477,354827,354977.0,355106.0,150.0
36450,352322,355022.0,355132.0,2700.0
36468,353821,354821.0,355523.0,1000.0
36457,352943,355643.0,355653.0,2700.0
36459,353148,355848.0,355851.0,2700.0
36462,353462,356162.0,356173.0,2700.0
36464,353519,356219.0,356232.0,2700.0
36472,354532,357232.0,357323.0,2700.0
36491,356595,357323.0,357332.0,728.0
36499,357280,357323.0,357361.0,43.0
36501,357349,357349.0,357381.0,0.0
36474,354601,357301.0,357428.0,2700.0
36480,354957,357428.0,357623.0,2471.0
36460,353180,357428.0,359145.0,4248.0
36484,355202,359145.0,360325.0,3943.0
36511,358578,360325.0,360346.0,1747.0
36515,358779,360325.0,360356.0,1546.0
36502,357542,360323.0,360378.0,2781.0
36522,359715,360325.0,360394.0,610.0
36519,358957,360325.0,360467.0,1368.0
36481,354973,360323.0,360535.0,5350.0
36485,355211,360325.0,360549.0,5114.0
36490,356391,360535.0,360975.0,4144.0
36507,358200,360900.0,361166.0,2700.0
36497,357155,360975.0,361574.0,3820.0
36479,354930,360323.0,361978.0,5393.0
36492,356606,361978.0,362152.0,5372.0
36503,357625,362152.0,362251.0,4527.0
36505,357980,362251.0,362426.0,4271.0
36508,358236,362426.0,362632.0,4190.0
36506,358105,361574.0,362776.0,3469.0
36510,358455,362632.0,362813.0,4177.0
36512,358647,362813.0,363015.0,4166.0
36532,361185,363015.0,363207.0,1830.0
36534,361392,363207.0,363406.0,1815.0
36539,362044,363406.0,364572.0,1362.0
36554,364394,364572.0,364722.0,178.0
36561,364808,364808.0,364967.0,0.0
36562,365054,365054.0,365235.0,0.0
36564,365261,365261.0,365650.0,0.0
36550,363603,364572.0,365691.0,969.0
36567,365883,365883.0,365912.0,0.0
36548,363229,365929.0,365932.0,2700.0
36547,363212,365929.0,365939.0,2717.0
36566,365784,365784.0,366040.0,0.0
36549,363234,366106.0,366120.0,2872.0
36555,364413,367113.0,367248.0,2700.0
36552,364073,367094.0,367259.0,3021.0
36573,366707,369407.0,369516.0,2700.0
36575,366912,369612.0,369740.0,2700.0
36580,367676,370376.0,370534.0,2700.0
36585,367915,370615.0,370634.0,2700.0
36576,366914,370450.0,370652.0,3536.0
36587,367947,370647.0,370740.0,2700.0
36582,367731,370652.0,370834.0,2921.0
36578,367466,370840.0,371043.0,3374.0
36615,370918,370918.0,371044.0,0.0
36588,368173,370834.0,371167.0,2661.0
36589,368381,371081.0,371184.0,2700.0
36592,368510,371210.0,371219.0,2700.0
36591,368508,371208.0,371229.0,2700.0
36595,368641,371167.0,371321.0,2526.0
36618,371143,371321.0,371337.0,178.0
36609,370397,371321.0,371387.0,924.0
36619,371172,371337.0,371443.0,165.0
36594,368630,371330.0,371479.0,2700.0
36596,368707,371407.0,371500.0,2700.0
36620,371399,371399.0,371528.0,0.0
36622,371547,371547.0,371605.0,0.0
36597,368858,371558.0,371668.0,2700.0
36623,371654,371654.0,371724.0,0.0
36624,371725,371725.0,371849.0,0.0
36625,371829,371829.0,371907.0,0.0
36604,369919,372619.0,372697.0,2700.0
36607,370081,372781.0,372857.0,2700.0
36606,370056,372756.0,373008.0,2700.0
36610,370428,373128.0,373149.0,2700.0
36608,370336,373036.0,373175.0,2700.0
36640,373163,373163.0,373277.0,0.0
36626,371918,374618.0,374685.0,2700.0
36632,372373,375073.0,375217.0,2700.0
36661,375246,375246.0,375400.0,0.0
36593,368593,371043.0,375536.0,2450.0
36637,372623,375434.0,375555.0,2811.0
36644,373470,375536.0,375596.0,2066.0
36638,372868,375568.0,375682.0,2700.0
36668,375815,375815.0,375929.0,0.0
36641,373265,375977.0,376046.0,2712.0
36669,376032,376032.0,376159.0,0.0
36671,376206,376206.0,376219.0,0.0
36628,372010,376243.0,376339.0,4233.0
36645,373539,376239.0,376350.0,2700.0
36672,376226,376226.0,376352.0,0.0
36629,372284,376300.0,376357.0,4016.0
36642,373354,376328.0,376390.0,2974.0
36646,373800,376500.0,376616.0,2700.0
36650,373928,376628.0,376757.0,2700.0
36653,374356,376390.0,376888.0,2034.0
36654,374394,377094.0,377268.0,2700.0
36680,377360,377371.0,377378.0,11.0
36656,374667,377367.0,377476.0,2700.0
36681,377371,377527.0,377536.0,156.0
36631,372346,377657.0,377721.0,5311.0
36658,374961,377661.0,377829.0,2700.0
36660,375141,375536.0,377915.0,395.0
36657,374937,376888.0,378155.0,1951.0
36664,375536,378236.0,378364.0,2700.0
36520,359316,362776.0,378695.0,3460.0
36449,352307,355022.0,380230.0,2715.0
36679,377331,380855.0,387433.0,3524.0
36687,384718,387433.0,387589.0,2715.0
36682,377527,385030.0,391898.0,7503.0
36684,384404,394598.0,394703.0,10194.0
36685,384513,394703.0,405627.0,10190.0
36762,395445,408327.0,408416.0,12882.0
36763,395538,408416.0,419340.0,12878.0
36806,410270,419340.0,419343.0,9070.0
36875,415811,419340.0,419354.0,3529.0
36855,413938,419340.0,419356.0,5402.0
36807,410291,419340.0,419357.0,9049.0
36816,410955,419340.0,419357.0,8385.0
36817,410980,419340.0,419357.0,8360.0
36821,411101,419340.0,419358.0,8239.0
36882,417602,419340.0,419361.0,1738.0
36818,411010,419340.0,419362.0,8330.0
36845,413270,419340.0,419370.0,6070.0
36810,410351,419340.0,419375.0,8989.0
36900,419272,419357.0,419376.0,85.0
36819,411052,419340.0,419377.0,8288.0
36883,417650,419340.0,419377.0,1690.0
36889,417847,419362.0,419378.0,1515.0
36884,417697,419343.0,419382.0,1646.0
36888,417772,419354.0,419390.0,1582.0
36896,419068,419356.0,419390.0,288.0
36804,410112,419340.0,419394.0,9228.0
36899,419228,419390.0,419395.0,162.0
36847,413329,419340.0,419396.0,6011.0
36805,410206,419340.0,419411.0,9134.0
36894,418469,419376.0,419437.0,907.0
36886,417763,419358.0,419438.0,1595.0
36848,413414,419340.0,419444.0,5926.0
36861,414126,419377.0,419447.0,5251.0
36824,411141,419340.0,419448.0,8199.0
36822,411123,419340.0,419456.0,8217.0
36885,417740,419357.0,419461.0,1617.0
36898,419132,419370.0,419465.0,238.0
36867,414544,419411.0,419472.0,4867.0
36897,419111,419378.0,419493.0,267.0
36849,413422,419396.0,419497.0,5974.0
36877,416120,419444.0,419513.0,3324.0
36874,415552,419444.0,419518.0,3892.0
36879,416907,419447.0,419520.0,2540.0
36881,417303,419448.0,419530.0,2145.0
36904,419528,419528.0,419537.0,0.0
36860,414103,419472.0,419564.0,5369.0
36905,419587,419587.0,419597.0,0.0
36903,419429,419564.0,419599.0,135.0
36866,414516,419513.0,419600.0,4997.0
36893,417971,419448.0,419607.0,1477.0
36827,411438,419340.0,419622.0,7902.0
36836,411996,419622.0,419650.0,7626.0
36837,412106,419650.0,420102.0,7544.0
36876,416101,420102.0,420188.0,4001.0
36873,415528,420102.0,420198.0,4574.0
36878,416888,420188.0,420277.0,3300.0
36880,417273,420198.0,420308.0,2925.0
36895,418559,420277.0,420338.0,1718.0
36910,419985,420338.0,420348.0,353.0
36911,419999,420338.0,420349.0,339.0
36914,420309,420338.0,420359.0,29.0
36909,419879,420338.0,420363.0,459.0
36907,419673,420308.0,420370.0,635.0
36853,413661,420102.0,420376.0,6441.0
36868,414711,420376.0,420454.0,5665.0
36869,414857,420454.0,420540.0,5597.0
36917,420572,420572.0,420587.0,0.0
36887,417769,420540.0,420679.0,2771.0
36916,420395,420540.0,420698.0,145.0
36892,417927,420540.0,420738.0,2613.0
36906,419651,420679.0,420903.0,1028.0
36921,420884,420884.0,420914.0,0.0
36923,420952,420952.0,420962.0,0.0
36908,419827,420738.0,420996.0,911.0
36912,420061,420903.0,421146.0,842.0
36925,421224,421224.0,421235.0,0.0
36926,421225,421225.0,421247.0,0.0
36928,421298,421298.0,421327.0,0.0
36915,420358,421146.0,421339.0,788.0
36902,419348,420540.0,421357.0,1192.0
36891,417908,420540.0,421371.0,2632.0
36901,419326,420540.0,421376.0,1214.0
36890,417886,420540.0,421390.0,2654.0
36931,421505,421505.0,421519.0,0.0
36918,420667,421339.0,421550.0,672.0
36919,420767,420767.0,421604.0,0.0
